date,product_id,category,price,discount_pct,competitor_price,units_sold,revenue,cost,inventory_level,season,day_of_week
2023-02-15,P003,Clothing,219.34977239599704,5,231.3184953362229,74,16231.88315730378,139.1791968893691,76,Winter,Wednesday
2023-02-15,P004,Clothing,485.2946613760528,15,507.7414871437351,0,0.0,357.3849052586779,406,Winter,Wednesday
2023-02-15,P005,Groceries,259.0377591851177,0,256.0483993261063,59,15283.227791921943,167.54375719974996,107,Winter,Wednesday
2023-02-16,P001,Electronics,191.98184235643447,20,180.47672162307887,84,16126.474757940496,140.1886779826952,329,Winter,Thursday
2023-02-16,P002,Electronics,445.7432999358548,10,487.4821166492524,0,0.0,279.8504933002844,194,Winter,Thursday
2023-02-16,P003,Clothing,161.46321526444507,10,172.59717698064654,99,15984.858311180062,115.30953622932252,436,Winter,Thursday
2023-02-16,P004,Clothing,217.66718933739116,15,238.0195618842678,64,13930.700117593035,136.65556040071613,64,Winter,Thursday
2023-02-16,P005,Groceries,146.9232755849578,0,150.0764385589857,58,8521.549983927553,93.60937251828511,58,Winter,Thursday
2023-02-17,P001,Electronics,296.63781869657475,20,282.93276017399586,62,18391.544759187636,213.47062000213748,444,Winter,Friday
2023-02-17,P002,Electronics,159.83225706702632,20,146.16490127906087,121,19339.703105110184,105.30932389092749,415,Winter,Friday
2023-02-17,P003,Clothing,388.75505117077404,10,403.91508979447366,7,2721.285358195418,283.4095696823271,151,Winter,Friday
2023-02-17,P004,Clothing,389.71412325056474,10,358.92126542246115,17,6625.1400952596005,247.9777281219439,426,Winter,Friday
2023-02-17,P005,Groceries,107.347054776216,15,111.69385843286858,133,14277.158285236728,73.41972854798564,465,Winter,Friday
2023-02-18,P001,Electronics,128.9665088585366,0,118.3362251007491,135,17410.478695902442,84.16277499959651,466,Winter,Saturday
2023-02-18,P002,Electronics,243.12054037130855,5,266.3369175413059,72,17504.678906734214,153.19726979265667,171,Winter,Saturday
2023-02-18,P003,Clothing,180.06009769792405,15,165.81978703746626,89,16025.34869511524,125.22541255536564,172,Winter,Saturday
2023-02-18,P004,Clothing,474.4848984974759,0,494.32411036777546,0,0.0,346.6801935397501,227,Winter,Saturday
2023-02-18,P005,Groceries,413.3690903766459,10,412.07925046968944,1,413.3690903766459,288.99584590657986,257,Winter,Saturday
2023-02-19,P001,Electronics,426.9191079849975,5,425.28860413625137,0,0.0,258.7612707839571,237,Winter,Sunday
2023-02-19,P002,Electronics,132.65199281223585,15,125.9425408153711,134,17775.367036839605,82.76578365128228,350,Winter,Sunday
2023-02-19,P003,Clothing,231.6069751258649,15,242.92232221966898,85,19686.592885698516,169.25256798855014,358,Winter,Sunday
2023-02-19,P004,Clothing,299.2782865812556,5,270.5991151277909,66,19752.36691436287,208.89308751139026,86,Winter,Sunday
2023-02-19,P005,Groceries,489.9172648587132,10,448.91378532785336,0,0.0,323.5850643749764,494,Winter,Sunday
2023-02-20,P001,Electronics,112.26100088232242,0,119.90490645861117,110,12348.710097055466,70.28986827608935,262,Winter,Monday
2023-02-20,P002,Electronics,397.0826084799924,15,407.3086624587262,9,3573.7434763199317,282.0487872991062,431,Winter,Monday
2023-02-20,P003,Clothing,116.04367656499299,0,116.3685029564414,111,12880.848098714223,79.86227437325873,299,Winter,Monday
2023-02-20,P004,Clothing,294.66757656988113,5,300.426769799424,36,10608.03275651572,211.8493135504925,344,Winter,Monday
2023-02-20,P005,Groceries,336.9401314373449,20,317.44222742410005,44,14825.365783243176,233.64944524445,89,Winter,Monday
2023-02-21,P001,Electronics,194.31683758368393,5,202.7045225054107,79,15351.03016911103,143.08615125168117,136,Winter,Tuesday
2023-02-21,P002,Electronics,249.1394548755738,5,233.24320925663338,54,13453.530563280985,181.41282838773125,90,Winter,Tuesday
2023-02-21,P003,Clothing,448.29996050900456,0,462.88058310047535,0,0.0,275.3858358435158,194,Winter,Tuesday
2023-02-21,P004,Clothing,487.764928934115,5,522.6875568749148,0,0.0,293.3196645247434,498,Winter,Tuesday
2023-02-21,P005,Groceries,152.3494642873399,20,144.33673126893217,59,8988.618392953054,96.77254817409805,59,Winter,Tuesday
2023-02-22,P001,Electronics,167.9031620350163,5,166.18308057085378,84,14103.865610941368,117.60081197714713,410,Winter,Wednesday
2023-02-22,P002,Electronics,199.48570903505197,10,217.3829027558241,64,12767.085378243326,127.2477779697858,423,Winter,Wednesday
2023-02-22,P003,Clothing,114.66857077341719,20,111.38290463030825,131,15021.582771317651,77.97769995875385,354,Winter,Wednesday
2023-02-22,P004,Clothing,422.2680611800213,15,453.0274330193952,0,0.0,288.7135568673928,300,Winter,Wednesday
2023-02-22,P005,Groceries,207.89984460679585,5,192.22298254301256,61,12681.890521014548,131.94771888070773,331,Winter,Wednesday
2023-02-23,P001,Electronics,148.84396560401072,20,161.75990124108333,81,12056.361213924869,96.36506862460504,228,Winter,Thursday
2023-02-23,P002,Electronics,159.33728038483554,20,158.6966515154521,116,18483.124524640923,111.99740325339205,175,Winter,Thursday
2023-02-23,P003,Clothing,355.64797512620015,0,361.3463255810078,14,4979.0716517668025,226.95095363589792,476,Winter,Thursday
2023-02-23,P004,Clothing,366.74570301844176,15,339.29416454582383,29,10635.62538753481,227.34830116343505,357,Winter,Thursday
2023-02-23,P005,Groceries,180.74138084917934,5,169.47573746055593,82,14820.793229632705,128.258497777524,206,Winter,Thursday
2023-02-24,P001,Electronics,447.25690175100215,5,461.7151386009485,0,0.0,334.0090806845046,476,Winter,Friday
2023-02-24,P002,Electronics,298.8699056033709,0,318.6477525918917,25,7471.7476400842725,218.08277753988088,418,Winter,Friday
2023-02-24,P003,Clothing,472.3794782027911,15,489.0557384166439,0,0.0,298.7097643143158,191,Winter,Friday
2023-02-24,P004,Clothing,360.49319081659684,5,349.5755584426773,16,5767.891053065549,224.90922039884853,241,Winter,Friday
2023-02-24,P005,Groceries,490.8696736885269,0,539.3025019804725,0,0.0,349.92339975951035,294,Winter,Friday
2023-02-25,P001,Electronics,395.3796837005306,15,407.28153323995747,9,3558.4171533047756,282.60894852010864,181,Winter,Saturday
2023-02-25,P002,Electronics,423.13837677650343,5,455.11842710349123,0,0.0,274.0156781727876,414,Winter,Saturday
2023-02-25,P003,Clothing,148.08362214824336,0,143.00083626756114,113,16733.4493027515,102.84871241325958,248,Winter,Saturday
2023-02-25,P004,Clothing,252.16788169311909,20,249.58031759299425,70,17651.751718518335,160.28587905955328,340,Winter,Saturday
2023-02-25,P005,Groceries,129.27836950737745,10,120.70577564942441,124,16030.517818914803,90.02769773694385,499,Winter,Saturday
2023-02-26,P001,Electronics,251.91431207169194,5,274.66109422636725,49,12343.801291512906,183.1606247004795,461,Winter,Sunday
2023-02-26,P002,Electronics,236.49913105046255,15,219.89650683952564,85,20102.426139289317,160.58138919696813,349,Winter,Sunday
2023-02-26,P003,Clothing,257.7461295273401,5,268.85451897797486,54,13918.290994476365,174.79958975024942,70,Winter,Sunday
2023-02-26,P004,Clothing,103.02514999125685,20,111.2265813925918,133,13702.34494883716,65.57781001350244,252,Winter,Sunday
2023-02-26,P005,Groceries,178.86165062915094,20,173.55384841390358,116,20747.95147298151,110.038034895181,430,Winter,Sunday
2023-02-27,P001,Electronics,309.2338898327139,10,335.8036291467535,29,8967.782805148703,210.22926832573157,185,Winter,Monday
2023-02-27,P002,Electronics,344.13351332436736,5,337.24431875477507,21,7226.803779811715,256.8986911846506,139,Winter,Monday
2023-02-27,P003,Clothing,172.45973981387212,15,161.47192787965426,85,14659.07788417913,117.06127496437234,120,Winter,Monday
2023-02-27,P004,Clothing,417.3629032591349,20,397.0425705879908,11,4590.991935850484,310.7012353967914,423,Winter,Monday
2023-02-27,P005,Groceries,320.0906168625047,20,328.6147180525011,40,12803.624674500188,237.73466252129947,424,Winter,Monday
2023-02-28,P001,Electronics,306.07006813349267,15,289.42473958819966,40,12242.802725339707,193.37712766980556,59,Winter,Tuesday
2023-02-28,P002,Electronics,244.30900764423993,5,263.8548581066634,49,11971.141374567756,159.5370085551998,203,Winter,Tuesday
2023-02-28,P003,Clothing,220.82420073391802,10,236.33375582814554,55,12145.33104036549,154.73454284067074,394,Winter,Tuesday
2023-02-28,P004,Clothing,349.5437298706292,0,344.2268071165706,21,7340.418327283213,217.7474171750877,98,Winter,Tuesday
2023-02-28,P005,Groceries,445.1188310172914,20,409.1278181284571,3,1335.3564930518742,268.6495955785519,192,Winter,Tuesday
2023-03-01,P001,Electronics,182.47446580737056,10,172.69190371850019,79,14415.482798782274,120.18423390198589,490,Summer,Wednesday
2023-03-01,P002,Electronics,495.11420808595494,10,504.7240695671538,0,0.0,347.26131527956227,91,Summer,Wednesday
2023-03-01,P003,Clothing,387.03910626327047,0,349.5598718803555,10,3870.3910626327047,252.02574049213518,351,Summer,Wednesday
2023-03-01,P004,Clothing,389.73552685149645,5,421.3450105694863,0,0.0,279.00909497188667,85,Summer,Wednesday
2023-03-01,P005,Groceries,457.6763498656473,10,448.63155890059755,0,0.0,299.7978777531078,119,Summer,Wednesday
2023-03-02,P001,Electronics,127.76953709843735,0,136.24993637047348,78,9966.023893678113,89.49494470456325,477,Summer,Thursday
2023-03-02,P002,Electronics,316.0047658418042,5,327.3892755835999,26,8216.123911886909,200.5443280852926,107,Summer,Thursday
2023-03-02,P003,Clothing,367.79478207927605,15,379.6995039917838,15,5516.921731189141,251.44934381342196,403,Summer,Thursday
2023-03-02,P004,Clothing,233.42781978888016,15,214.22919366497547,74,17273.658664377133,173.72862228976823,336,Summer,Thursday
2023-03-02,P005,Groceries,168.191175269567,5,154.6240828800045,65,10932.426392521855,112.2769677232181,449,Summer,Thursday
2023-03-03,P001,Electronics,220.34124334130203,15,219.23453729561456,65,14322.180817184631,144.84769343473442,328,Summer,Friday
2023-03-03,P002,Electronics,160.96640533216697,20,168.60201497922506,100,16096.640533216698,115.1376553566719,370,Summer,Friday
2023-03-03,P003,Clothing,308.3831909088169,5,326.1400176725292,29,8943.112536355691,225.02811760040473,321,Summer,Friday
2023-03-03,P004,Clothing,163.72160824759212,20,148.5334945537047,86,14080.058309292923,105.67726423967792,163,Summer,Friday
2023-03-03,P005,Groceries,252.3638102043949,5,274.4182784281423,52,13122.918130628535,172.38223265752293,380,Summer,Friday
2023-03-04,P001,Electronics,211.88141538859168,5,216.14422933509556,85,18009.920308030294,143.51828228722192,468,Summer,Saturday
2023-03-04,P002,Electronics,329.83495292710666,15,353.0173998061595,30,9895.0485878132,208.21708010944278,288,Summer,Saturday
2023-03-04,P003,Clothing,315.89304750397713,20,308.3509931790429,52,16426.43847020681,231.13772605973023,207,Summer,Saturday
2023-03-04,P004,Clothing,156.5112197102023,15,166.4883405606024,90,14086.009773918207,101.47861890663252,212,Summer,Saturday
2023-03-04,P005,Groceries,377.9804355609847,5,412.55225643266544,3,1133.941306682954,259.27802867185653,315,Summer,Saturday
2023-03-05,P001,Electronics,153.00986909673938,0,165.94707357277133,109,16678.07573154459,102.98471352411744,159,Summer,Sunday
2023-03-05,P002,Electronics,431.7329620565135,15,431.9545340149986,0,0.0,284.85717271029193,74,Summer,Sunday
2023-03-05,P003,Clothing,148.7047644501099,20,134.60195871368524,96,14275.657387210551,92.23783934862045,117,Summer,Sunday
2023-03-05,P004,Clothing,410.6894521886771,15,395.2324263458848,8,3285.5156175094166,277.5937399701487,195,Summer,Sunday
2023-03-05,P005,Groceries,440.57945502050615,20,398.0800866224386,7,3084.056185143543,304.16855469431937,200,Summer,Sunday
2023-03-06,P001,Electronics,124.53985084426726,10,116.86277744263207,117,14571.16254877927,78.67970747466349,431,Summer,Monday
2023-03-06,P002,Electronics,123.11222439854666,0,121.3969553915951,77,9479.641278688092,77.01897234685768,198,Summer,Monday
2023-03-06,P003,Clothing,221.31005902703822,10,207.04735108201103,67,14827.77395481156,155.74534032155464,146,Summer,Monday
2023-03-06,P004,Clothing,498.67874154119073,0,472.0139442661938,0,0.0,315.72368155728765,270,Summer,Monday
2023-03-06,P005,Groceries,310.8165855646606,5,287.8603176074464,39,12121.846837021763,227.82564557803795,111,Summer,Monday
2023-03-07,P001,Electronics,241.6944961779098,10,237.54362293807114,56,13534.89178596295,175.01840091732038,278,Summer,Tuesday
2023-03-07,P002,Electronics,485.5289101929404,5,449.96913562475106,0,0.0,321.80229507250715,279,Summer,Tuesday
2023-03-07,P003,Clothing,404.115929248854,5,379.0360782927346,5,2020.57964624427,279.98858117544455,62,Summer,Tuesday
2023-03-07,P004,Clothing,196.4805830398166,20,184.64680421551853,80,15718.446643185327,119.79273826336944,209,Summer,Tuesday
2023-03-07,P005,Groceries,143.8944794710014,15,148.0987919252998,77,11079.874919267108,97.11439502257691,305,Summer,Tuesday
2023-03-08,P001,Electronics,295.29645480871125,15,316.8330390103552,37,10925.968827922316,187.96260001932447,131,Summer,Wednesday
2023-03-08,P002,Electronics,250.35531405830773,15,268.35912735699156,62,15522.029471615078,164.94886644315002,91,Summer,Wednesday
2023-03-08,P003,Clothing,482.13387460157134,0,497.43604646553814,0,0.0,357.46594945663253,179,Summer,Wednesday
2023-03-08,P004,Clothing,201.86824881842045,5,219.24179276156187,63,12717.699675560489,128.78361869278652,281,Summer,Wednesday
2023-03-08,P005,Groceries,354.88059072331214,5,346.8140775214365,20,7097.611814466243,236.88941810540527,482,Summer,Wednesday
2023-03-09,P001,Electronics,126.66081622427598,20,117.79884024486246,100,12666.081622427597,90.00708419320668,498,Summer,Thursday
2023-03-09,P002,Electronics,119.13232815764218,0,124.99857691626607,75,8934.924611823164,83.2562625238303,484,Summer,Thursday
2023-03-09,P003,Clothing,104.84339009395498,20,105.02328645201128,99,10379.495619301542,69.00155376430871,464,Summer,Thursday
2023-03-09,P004,Clothing,239.8812918983398,10,247.62325002993896,47,11274.420719221971,150.5925179500881,491,Summer,Thursday
2023-03-09,P005,Groceries,364.12108788053524,5,329.23427949172,25,9103.027197013382,222.96071827149228,269,Summer,Thursday
2023-03-10,P001,Electronics,412.99396982557516,0,452.3102399408659,0,0.0,289.1381354184259,98,Summer,Friday
2023-03-10,P002,Electronics,204.28531996796661,0,210.16482526384686,73,14912.828357661563,138.8211331263549,239,Summer,Friday
2023-03-10,P003,Clothing,228.88620137785134,15,219.40216597210812,66,15106.489290938189,170.97697374920318,423,Summer,Friday
2023-03-10,P004,Clothing,468.1188724877631,15,435.97206693987175,0,0.0,283.9423442738296,322,Summer,Friday
2023-03-10,P005,Groceries,189.84624473754076,0,185.1377879044614,82,15567.392068478342,129.5726802159796,163,Summer,Friday
2023-03-11,P001,Electronics,196.27708473300197,20,203.18534233635592,97,19038.877219101192,132.37067438943038,162,Summer,Saturday
2023-03-11,P002,Electronics,214.36271569566406,0,204.00606491557463,84,18006.468118435783,146.11016011196043,198,Summer,Saturday
2023-03-11,P003,Clothing,284.215798909656,15,258.8556896846475,74,21031.96911931454,184.17438849561987,199,Summer,Saturday
2023-03-11,P004,Clothing,474.95522659884756,20,496.60816719419114,0,0.0,292.66340067678345,262,Summer,Saturday
2023-03-11,P005,Groceries,427.11413194277804,10,397.2738977383044,3,1281.3423958283342,278.2040125900489,327,Summer,Saturday
2023-03-12,P001,Electronics,336.13907618350913,10,322.5287008743867,29,9748.033209321766,230.17234131555472,462,Summer,Sunday
2023-03-12,P002,Electronics,330.86911331502006,0,348.14852360080505,23,7609.989606245461,206.4658819776578,411,Summer,Sunday
2023-03-12,P003,Clothing,424.70088674628397,15,443.93658499079953,0,0.0,318.0039169210499,153,Summer,Sunday
2023-03-12,P004,Clothing,451.9265943767755,5,425.17576083696645,0,0.0,308.7846042352634,433,Summer,Sunday
2023-03-12,P005,Groceries,345.99129613645295,5,335.9841600321023,21,7265.817218865512,248.27254799415263,469,Summer,Sunday
2023-03-13,P001,Electronics,404.39630401123753,15,424.2710707126797,2,808.7926080224751,254.92014093148458,467,Summer,Monday
2023-03-13,P002,Electronics,371.35152914205673,10,396.74977321737276,11,4084.866820562624,249.0089724740356,260,Summer,Monday
2023-03-13,P003,Clothing,247.32381220273933,20,254.41533676932218,51,12613.514422339706,177.34600447347984,276,Summer,Monday
2023-03-13,P004,Clothing,365.2168018001969,20,330.81859293080436,33,12052.154459406498,228.27246843176886,237,Summer,Monday
2023-03-13,P005,Groceries,137.19625592925286,15,137.47365886992486,97,13308.036825137528,97.20501736205937,278,Summer,Monday
2023-03-14,P001,Electronics,324.59383518380946,15,295.5624196737033,44,14282.128748087616,218.44829131716202,207,Summer,Tuesday
2023-03-14,P002,Electronics,207.92828805128573,15,200.53053242355534,60,12475.697283077145,144.60863454576628,260,Summer,Tuesday
2023-03-14,P003,Clothing,233.69532747842433,5,243.40214028948506,55,12853.243011313338,167.8615413505802,241,Summer,Tuesday
2023-03-14,P004,Clothing,249.38503845766937,0,246.09412187683148,41,10224.786576764443,152.9453663090542,165,Summer,Tuesday
2023-03-14,P005,Groceries,420.54676632780763,10,440.1960427052639,0,0.0,271.21755980196605,210,Summer,Tuesday
2023-03-15,P001,Electronics,354.4709458832931,10,367.6509747031752,16,5671.53513413269,265.38139609662045,173,Summer,Wednesday
2023-03-15,P002,Electronics,328.7489084908746,20,308.0032910138212,33,10848.713980198861,215.1120210035097,99,Summer,Wednesday
2023-03-15,P003,Clothing,380.10078377780843,20,395.1277358678548,16,6081.612540444935,281.0626884164094,100,Summer,Wednesday
